source,title,price,rating,category,availability
books.toscrape,quench your own thirst business lessons learned over a beer or two,43.14,1.0,business,in stock
books.toscrape,psycho sanitarium psycho 15,36.97,5.0,horror,in stock
books.toscrape,poisonous max revere novels 3,26.8,3.0,mystery,in stock
books.toscrape,one with you crossfire 5,15.71,4.0,add a comment,in stock
books.toscrape,no love allowed dodge cove 1,54.65,4.0,young adult,in stock
books.toscrape,murder at the 42nd street library raymond ambler 1,54.36,4.0,mystery,in stock
books.toscrape,most wanted,35.28,3.0,mystery,in stock
books.toscrape,love lies and spies,20.55,2.0,historical fiction,in stock
books.toscrape,how to speak golf an illustrated guide to links lingo,58.32,5.0,default,in stock
books.toscrape,hide away eve duncan 20,11.84,1.0,mystery,in stock
books.toscrape,furiously happy a funny book about horrible things,41.46,4.0,nonfiction,in stock
books.toscrape,everyday italian 125 simple and delicious recipes,20.1,5.0,food and drink,in stock
books.toscrape,equal is unfair americas misguided fight against income inequality,56.86,1.0,politics,in stock
books.toscrape,eleanor  park,56.51,5.0,default,in stock
books.toscrape,dirty dive bar 1,40.83,4.0,romance,in stock
books.toscrape,can you keep a secret fear street relaunch 4,48.64,1.0,horror,in stock
books.toscrape,boar island anna pigeon 19,59.48,3.0,mystery,in stock
books.toscrape,a paris apartment,39.01,4.0,historical fiction,in stock
books.toscrape,a la mode 120 recipes in 60 pairings pies tarts cakes crisps and more topped with ice cream gelato frozen custard and more,38.77,1.0,food and drink,in stock
books.toscrape,troublemaker surviving hollywood and scientology,48.39,2.0,default,in stock
books.toscrape,the widow,27.26,2.0,mystery,in stock
books.toscrape,the sleep revolution transforming your life one night at a time,11.68,4.0,nonfiction,in stock
books.toscrape,the improbability of love,59.45,1.0,fiction,in stock
books.toscrape,the art of startup fundraising,21.0,3.0,business,in stock
books.toscrape,take me home tonight rock star romance 3,53.98,3.0,romance,in stock
books.toscrape,sleeping giants themis files 1,48.74,1.0,science fiction,in stock
books.toscrape,setting the world on fire the brief astonishing life of st catherine of siena,21.15,2.0,biography,in stock
books.toscrape,playing with fire,13.71,3.0,mystery,in stock
books.toscrape,off the hook fishing for trouble 1,47.67,3.0,romance,in stock
books.toscrape,mothering sunday,13.34,2.0,fiction,in stock
books.toscrape,mother can you not,16.89,5.0,nonfiction,in stock
books.toscrape,m train,27.18,1.0,autobiography,in stock
books.toscrape,lilac girls,17.28,2.0,historical fiction,in stock
books.toscrape,lies and other acts of love,45.14,1.0,fiction,in stock
books.toscrape,lab girl,40.85,1.0,autobiography,in stock
books.toscrape,keep me posted,20.46,4.0,womens fiction,in stock
books.toscrape,it didnt start with you how inherited family trauma shapes who we are and how to end the cycle,56.27,3.0,psychology,in stock
books.toscrape,grey fifty shades 4,48.49,4.0,womens fiction,in stock
books.toscrape,exit pursued by a bear,51.34,4.0,young adult,in stock
books.toscrape,daredevils,16.34,3.0,fiction,in stock
books.toscrape,cravings recipes for what you want to eat,20.5,3.0,food and drink,in stock
books.toscrape,born for this how to find the work you were meant to do,21.59,5.0,business,in stock
books.toscrape,arena,21.36,4.0,science fiction,in stock
books.toscrape,adultery,20.88,5.0,default,in stock
books.toscrape,a mothers reckoning living in the aftermath of tragedy,19.53,3.0,nonfiction,in stock
books.toscrape,a gentlemans position society of gentlemen 3,14.75,5.0,romance,in stock
books.toscrape,112263,48.48,3.0,fiction,in stock
books.toscrape,10 happier how i tamed the voice in my head reduced stress without losing my edge and found selfhelp that actually works,24.57,2.0,nonfiction,in stock
books.toscrape,10day green smoothie cleanse lose up to 15 pounds in 10 days,49.71,5.0,health,in stock
books.toscrape,without shame,48.27,5.0,add a comment,in stock
books.toscrape,watchmen,58.05,4.0,add a comment,in stock
books.toscrape,unlimited intuition now,58.87,4.0,default,in stock
books.toscrape,underlying notes,11.82,2.0,default,in stock
books.toscrape,the shack,28.03,1.0,fiction,in stock
books.toscrape,the new brand you your new image makes the sale for you,44.05,5.0,default,in stock
books.toscrape,the moosewood cookbook recipes from moosewood restaurant ithaca new york,12.34,4.0,food and drink,in stock
books.toscrape,the flowers lied,16.68,2.0,default,in stock
books.toscrape,the fabric of the cosmos space time and the texture of reality,55.91,1.0,science,in stock
books.toscrape,the book of mormon,24.57,3.0,religion,in stock
books.toscrape,the art and science of low carbohydrate living,52.98,5.0,health,in stock
books.toscrape,the alien club,54.4,1.0,young adult,in stock
books.toscrape,suzie snowflake one beautiful flake a selfesteem story,54.81,5.0,novels,in stock
books.toscrape,naparoo,25.08,1.0,childrens,in stock
books.toscrape,nano what now finding your editing process revising your nanowrimo book and building a writing career through publishing and beyond,10.41,4.0,default,in stock
books.toscrape,modern day fables,47.44,2.0,default,in stock
books.toscrape,if i gave you gods phone number searching for spirituality in america,20.91,1.0,spirituality,in stock
books.toscrape,fruits basket vol 9 fruits basket 9,33.95,4.0,sequential art,in stock
books.toscrape,dress your family in corduroy and denim,43.68,3.0,humor,in stock
books.toscrape,dont forget steven,33.23,1.0,young adult,in stock
books.toscrape,chernobyl 012340 the incredible true story of the worlds worst nuclear disaster,35.92,2.0,nonfiction,in stock
books.toscrape,art and fear observations on the perils and rewards of artmaking,48.63,4.0,art,in stock
books.toscrape,a shard of ice the black symphony saga 1,56.63,3.0,fantasy,in stock
books.toscrape,a heros curse the unseen chronicles 1,50.49,3.0,add a comment,in stock
books.toscrape,23 degrees south a tropical tale of changing whether,35.79,2.0,add a comment,in stock
books.toscrape,zero to one notes on startups or how to build the future,34.06,3.0,nonfiction,in stock
books.toscrape,why not me,17.76,1.0,nonfiction,in stock
books.toscrape,when breath becomes air,39.36,2.0,nonfiction,in stock
books.toscrape,vagabonding an uncommon guide to the art of longterm world travel,36.94,2.0,travel,in stock
books.toscrape,the unlikely pilgrimage of harold fry harold fry 1,43.62,5.0,default,in stock
books.toscrape,the new drawing on the right side of the brain,43.02,3.0,art,in stock
books.toscrape,the midnight assassin panic scandal and the hunt for americas first serial killer,28.45,4.0,nonfiction,in stock
books.toscrape,the martian the martian 1,41.39,2.0,default,in stock
books.toscrape,the high mountains of portugal,51.15,1.0,fiction,in stock
books.toscrape,the grownup,35.88,1.0,short stories,in stock
books.toscrape,the emyth revisited why most small businesses dont work and what to do about it,36.91,1.0,business,in stock
books.toscrape,south of sunshine,28.93,1.0,young adult,in stock
books.toscrape,smarter faster better the secrets of being productive in life and business,38.89,5.0,nonfiction,in stock
books.toscrape,silence in the dark logan point 4,58.33,3.0,suspense,in stock
books.toscrape,shadows of the past logan point 1,39.67,5.0,christian fiction,in stock
books.toscrape,roller girl,14.1,5.0,sequential art,in stock
books.toscrape,rising strong,21.82,3.0,nonfiction,in stock
books.toscrape,proofs of god classical arguments from tertullian to barth,54.21,1.0,philosophy,in stock
books.toscrape,please kill me the uncensored oral history of punk,31.19,4.0,music,in stock
books.toscrape,out of print city lights spotlight no 14,53.64,5.0,poetry,in stock
books.toscrape,my life next door my life next door,36.39,5.0,young adult,in stock
books.toscrape,millers valley,58.54,2.0,fiction,in stock
books.toscrape,mans search for meaning,29.48,3.0,nonfiction,in stock
books.toscrape,love that boy what two presidents eight road trips and my son taught me about a parents expectations,25.06,2.0,nonfiction,in stock
books.toscrape,living forward a proven plan to stop drifting and get the life you want,12.55,3.0,nonfiction,in stock
books.toscrape,les fleurs du mal,29.04,5.0,poetry,in stock
books.toscrape,left behind left behind 1,40.72,2.0,default,in stock
books.toscrape,kill em and leave searching for james brown and the american soul,45.05,5.0,music,in stock
books.toscrape,kierkegaard a christian missionary to christians,47.13,1.0,philosophy,in stock
books.toscrape,john vassos industrial design for modern life,20.22,4.0,default,in stock
books.toscrape,ill give you the sun,56.48,1.0,default,in stock
books.toscrape,i will find you,44.21,1.0,nonfiction,in stock
books.toscrape,hystopia a novel,21.96,4.0,fiction,in stock
books.toscrape,howl and other poems,40.45,2.0,poetry,in stock
books.toscrape,history of beauty,10.29,4.0,art,in stock
books.toscrape,heaven is for real a little boys astounding story of his trip to heaven and back,52.86,2.0,default,in stock
books.toscrape,future shock future shock 1,55.65,5.0,young adult,in stock
books.toscrape,enders game the ender quintet 1,43.64,1.0,default,in stock
books.toscrape,diary of a citizen scientist chasing tiger beetles and other new ways of engaging the world,28.41,1.0,science,in stock
books.toscrape,death by leisure a cautionary tale,37.51,4.0,default,in stock
books.toscrape,brilliant beacons a history of the american lighthouse,11.45,3.0,history,in stock
books.toscrape,brazen the courage to find the you thats been hiding,19.22,2.0,nonfiction,in stock
books.toscrape,between the world and me,56.91,4.0,nonfiction,in stock
books.toscrape,being mortal medicine and what matters in the end,55.06,4.0,nonfiction,in stock
books.toscrape,a murder over a girl justice gender junior high,13.2,3.0,nonfiction,in stock
books.toscrape,32 yolks,53.63,2.0,food and drink,in stock
books.toscrape,most blessed of the patriarchs thomas jefferson and the empire of the imagination,44.48,5.0,history,in stock
books.toscrape,you are a badass how to stop doubting your greatness and start living an awesome life,12.08,3.0,self help,in stock
books.toscrape,wildlife of new york a fiveborough coloring book,22.14,2.0,default,in stock
books.toscrape,what happened on beale street secrets of the south mysteries 2,25.37,5.0,mystery,in stock
books.toscrape,unreasonable hope finding faith in the god who brings purpose to your pain,46.33,2.0,spirituality,in stock
books.toscrape,under the tuscan sun,37.33,3.0,travel,in stock
books.toscrape,toddlers are aholes its not your fault,25.55,1.0,humor,in stock
books.toscrape,the year of living biblically one mans humble quest to follow the bible as literally as possible,34.72,1.0,default,in stock
books.toscrape,the whale,35.96,4.0,childrens,in stock
books.toscrape,the story of art,41.14,4.0,art,in stock
books.toscrape,the origin of species,10.01,4.0,science,in stock
books.toscrape,the great gatsby,36.05,4.0,default,in stock
books.toscrape,the good girl,49.03,3.0,default,in stock
books.toscrape,the glass castle,16.24,1.0,add a comment,in stock
books.toscrape,the faith of christopher hitchens the restless soul of the worlds most notorious atheist,39.55,1.0,biography,in stock
books.toscrape,the drowning girls,35.67,3.0,add a comment,in stock
books.toscrape,the constant princess the tudor court 1,16.62,3.0,historical fiction,in stock
books.toscrape,the bourne identity jason bourne 1,42.78,4.0,fiction,in stock
books.toscrape,the bachelor girls guide to murder herringford and watts mysteries 1,52.3,5.0,mystery,in stock
books.toscrape,the art book,32.34,2.0,art,in stock
books.toscrape,the 7 habits of highly effective people powerful lessons in personal change,33.17,4.0,default,in stock
books.toscrape,team of rivals the political genius of abraham lincoln,20.12,5.0,add a comment,in stock
books.toscrape,steal like an artist 10 things nobody told you about being creative,20.9,2.0,default,in stock
books.toscrape,sit stay love,20.9,3.0,romance,in stock
books.toscrape,sister dear,40.2,4.0,fiction,in stock
books.toscrape,shrunken treasures literary classics short sweet and silly,52.87,3.0,childrens,in stock
books.toscrape,rich dad poor dad,51.74,1.0,business,in stock
books.toscrape,raymie nightingale,34.41,2.0,childrens,in stock
books.toscrape,playing from the heart,32.38,1.0,childrens,in stock
books.toscrape,nightstruck a novel,50.35,4.0,young adult,in stock
books.toscrape,naturally lean 125 nourishing glutenfree plantbased recipesall under 300 calories,11.38,5.0,food and drink,in stock
books.toscrape,meternity,43.58,3.0,womens fiction,in stock
books.toscrape,memoirs of a geisha,49.67,3.0,fiction,in stock
books.toscrape,like never before walker family 2,28.77,2.0,christian fiction,in stock
books.toscrape,life of pi,13.22,4.0,default,in stock
books.toscrape,leave this song behind teen poetry at its best,51.17,5.0,poetry,in stock
books.toscrape,kings folly the kinsman chronicles 1,39.61,5.0,fantasy,in stock
books.toscrape,john adams,57.43,4.0,add a comment,in stock
books.toscrape,how to cook everything vegetarian simple meatless recipes for great food how to cook everything,46.01,4.0,food and drink,in stock
books.toscrape,how to be a domestic goddess baking and the art of comfort cooking,28.25,2.0,food and drink,in stock
books.toscrape,good in bed cannie shapiro 1,37.05,5.0,add a comment,in stock
books.toscrape,fruits basket vol 7 fruits basket 7,19.57,1.0,sequential art,in stock
books.toscrape,for the love fighting for grace in a world of impossible standards,45.13,3.0,nonfiction,in stock
books.toscrape,finding god in the ruins how god redeems pain,46.64,2.0,nonfiction,in stock
books.toscrape,every heart a doorway every heart a doorway 1,12.16,5.0,fantasy,in stock
books.toscrape,delivering the truth quaker midwife mystery 1,20.89,4.0,mystery,in stock
books.toscrape,counted with the stars out from egypt 1,17.97,5.0,christian fiction,in stock
books.toscrape,chronicles vol 1,52.6,2.0,music,in stock
books.toscrape,blue like jazz nonreligious thoughts on christian spirituality,25.77,1.0,christian,in stock
books.toscrape,benjamin franklin an american life,48.19,3.0,biography,in stock
books.toscrape,at the existentialist caf freedom being and apricot cocktails with jeanpaul sartre simone de beauvoir albert camus martin heidegger edmund husserl karl jaspers maurice merleauponty and others,29.93,5.0,philosophy,in stock
books.toscrape,a summer in europe,44.34,2.0,travel,in stock
books.toscrape,a short history of nearly everything,52.4,5.0,history,in stock
books.toscrape,a gathering of shadows shades of magic 2,44.81,4.0,fantasy,in stock
books.toscrape,the sound of love,57.84,5.0,default,in stock
books.toscrape,the rise and fall of the third reich a history of nazi germany,39.67,2.0,history,in stock
books.toscrape,the perks of being a wallflower,55.02,3.0,default,in stock
books.toscrape,the mysterious affair at styles hercule poirot 1,24.8,4.0,mystery,in stock
books.toscrape,the man who mistook his wife for a hat and other clinical tales,59.45,4.0,nonfiction,in stock
books.toscrape,the makings of a fatherless child,31.58,2.0,default,in stock
books.toscrape,the joy of cooking,43.27,4.0,add a comment,in stock
books.toscrape,the invention of wings,37.34,1.0,historical fiction,in stock
books.toscrape,the hobbit middleearth universe,17.8,5.0,default,in stock
books.toscrape,the great railway bazaar,30.54,1.0,travel,in stock
books.toscrape,the golden compass his dark materials 1,18.77,1.0,add a comment,in stock
books.toscrape,the god delusion,46.85,3.0,add a comment,in stock
books.toscrape,the girl you left behind the girl you left behind 1,15.79,1.0,historical,in stock
books.toscrape,the fellowship of the ring the lord of the rings 1,10.27,2.0,default,in stock
books.toscrape,the collected poems of wb yeats the collected works of wb yeats 1,15.42,5.0,poetry,in stock
books.toscrape,the barefoot contessa cookbook,59.92,5.0,food and drink,in stock
books.toscrape,tell the wolves im home,50.96,2.0,young adult,in stock
books.toscrape,ship leaves harbor essays on travel by a recovering journeyman,30.6,3.0,default,in stock
books.toscrape,pride and prejudice,19.27,4.0,add a comment,in stock
books.toscrape,musicophilia tales of music and the brain,46.58,1.0,default,in stock
books.toscrape,mere christianity,48.51,3.0,add a comment,in stock
books.toscrape,me before you me before you 1,19.02,1.0,fiction,in stock
books.toscrape,in the woods dublin murder squad 1,38.38,2.0,mystery,in stock
books.toscrape,in cold blood,49.98,4.0,nonfiction,in stock
books.toscrape,how to stop worrying and start living,46.49,5.0,self help,in stock
books.toscrape,give it back,18.32,2.0,thriller,in stock
books.toscrape,girl interrupted,42.14,3.0,nonfiction,in stock
books.toscrape,fun home a family tragicomic,56.59,4.0,add a comment,in stock
books.toscrape,fruits basket vol 6 fruits basket 6,20.96,4.0,sequential art,in stock
books.toscrape,deception point,40.32,4.0,fiction,in stock
books.toscrape,death note vol 6 giveandtake death note 6,36.39,3.0,sequential art,in stock
books.toscrape,catherine the great portrait of a woman,58.55,4.0,history,in stock
books.toscrape,better homes and gardens new cook book,39.61,3.0,food and drink,in stock
books.toscrape,an unquiet mind a memoir of moods and madness,21.3,3.0,psychology,in stock
books.toscrape,a year in provence provence 1,56.88,4.0,travel,in stock
books.toscrape,world without end the pillars of the earth 2,32.97,4.0,historical fiction,in stock
books.toscrape,will grayson will grayson will grayson will grayson,47.31,4.0,young adult,in stock
books.toscrape,why save the bankers and other essays on our economic and political crisis,48.67,2.0,nonfiction,in stock
books.toscrape,where she went if i stay 2,41.73,4.0,young adult,in stock
books.toscrape,what if serious scientific answers to absurd hypothetical questions,53.68,4.0,default,in stock
books.toscrape,two summers,14.64,1.0,young adult,in stock
books.toscrape,this is your brain on music the science of a human obsession,38.4,1.0,music,in stock
books.toscrape,the secret garden,15.08,4.0,classics,in stock
books.toscrape,the raven king the raven cycle 4,30.57,2.0,add a comment,in stock
books.toscrape,the raven boys the raven cycle 1,57.74,4.0,fantasy,in stock
books.toscrape,the power greens cookbook 140 delicious superfood recipes,11.05,5.0,food and drink,in stock
books.toscrape,the metamorphosis,28.58,1.0,classics,in stock
books.toscrape,the mathews men seven brothers and the war against hitlers uboats,42.91,5.0,history,in stock
books.toscrape,the little paris bookshop,24.73,3.0,fiction,in stock
books.toscrape,the hiding place,55.91,4.0,history,in stock
books.toscrape,the grand design,13.76,3.0,science,in stock
books.toscrape,the firm,45.56,3.0,fiction,in stock
books.toscrape,the fault in our stars,47.22,1.0,default,in stock
books.toscrape,the false prince the ascendance trilogy 1,56.0,5.0,fantasy,in stock
books.toscrape,the expatriates,44.58,2.0,fiction,in stock
books.toscrape,the dream thieves the raven cycle 2,34.5,1.0,default,in stock
books.toscrape,the darkest corners,11.33,5.0,young adult,in stock
books.toscrape,the crossover,38.77,4.0,poetry,in stock
books.toscrape,the 5th wave the 5th wave 1,11.83,2.0,default,in stock
books.toscrape,tell the wind and fire,45.51,3.0,fantasy,in stock
books.toscrape,tell me three things,41.81,1.0,young adult,in stock
books.toscrape,talking to girls about duran duran one young mans quest for true love and a cooler haircut,25.15,4.0,nonfiction,in stock
books.toscrape,siddhartha,34.22,5.0,fiction,in stock
books.toscrape,shiver the wolves of mercy falls 1,16.23,5.0,default,in stock
books.toscrape,remember me,11.48,3.0,default,in stock
books.toscrape,red dragon hannibal lecter 1,23.37,3.0,horror,in stock
books.toscrape,peak secrets from the new science of expertise,16.28,2.0,science,in stock
books.toscrape,my mother was nuts,31.63,4.0,nonfiction,in stock
books.toscrape,mexican today new and rediscovered recipes for contemporary kitchens,24.91,5.0,food and drink,in stock
books.toscrape,maybe something beautiful how art transformed a neighborhood,22.54,1.0,childrens,in stock
books.toscrape,lola and the boy next door anna and the french kiss 2,23.63,4.0,young adult,in stock
books.toscrape,logan kade fallen crest high 55,13.12,2.0,academic,in stock
books.toscrape,last one home new beginnings 1,59.98,3.0,fiction,in stock
books.toscrape,killing floor jack reacher 1,31.49,4.0,thriller,in stock
books.toscrape,kill the boy band,15.52,5.0,young adult,in stock
books.toscrape,isla and the happily ever after anna and the french kiss 3,48.13,5.0,young adult,in stock
books.toscrape,if i stay if i stay 1,38.13,5.0,default,in stock
books.toscrape,i know why the caged bird sings maya angelous autobiography 1,36.55,2.0,default,in stock
books.toscrape,harry potter and the deathly hallows harry potter 7,23.32,1.0,default,in stock
books.toscrape,fruits basket vol 5 fruits basket 5,16.33,1.0,sequential art,in stock
books.toscrape,foundation foundation publication order 1,32.42,1.0,science fiction,in stock
books.toscrape,fool me once,16.96,1.0,default,in stock
books.toscrape,find her detective dd warren 8,22.37,1.0,add a comment,in stock
books.toscrape,evicted poverty and profit in the american city,42.27,1.0,add a comment,in stock
books.toscrape,drama,38.7,2.0,default,in stock
books.toscrape,dracula the undead,35.63,5.0,horror,in stock
books.toscrape,digital fortress,58.0,5.0,fiction,in stock
books.toscrape,death note vol 5 whiteout death note 5,52.41,1.0,sequential art,in stock
books.toscrape,data a love story how i gamed online dating to meet my match,32.35,3.0,nonfiction,in stock
books.toscrape,critique of pure reason,20.75,1.0,philosophy,in stock
books.toscrape,booked,17.49,5.0,poetry,in stock
books.toscrape,blue lily lily blue the raven cycle 3,34.13,5.0,default,in stock
books.toscrape,approval junkie adventures in caring too much,58.81,5.0,autobiography,in stock
books.toscrape,an abundance of katherines,10.0,5.0,young adult,in stock
books.toscrape,americas war for the greater middle east a military history,51.22,2.0,history,in stock
books.toscrape,alight the generations trilogy 2,58.59,4.0,default,in stock
books.toscrape,a girls guide to moving on new beginnings 2,31.3,1.0,romance,in stock
books.toscrape,a game of thrones a song of ice and fire 1,46.42,2.0,add a comment,in stock
books.toscrape,a feast for crows a song of ice and fire 4,17.21,4.0,fantasy,in stock
books.toscrape,a clash of kings a song of ice and fire 2,10.79,3.0,add a comment,in stock
books.toscrape,vogue colors a to z a fashion coloring book,52.35,4.0,default,in stock
books.toscrape,the shining the shining 1,27.88,3.0,default,in stock
books.toscrape,the pilgrims progress,50.26,2.0,classics,in stock
books.toscrape,the perfect play play by play 1,59.99,3.0,romance,in stock
books.toscrape,the passion of dolssa,28.32,5.0,historical fiction,in stock
books.toscrape,the jazz of physics the secret link between music and the structure of the universe,38.71,3.0,nonfiction,in stock
books.toscrape,the hunger games the hunger games 1,29.85,5.0,default,in stock
books.toscrape,the hound of the baskervilles sherlock holmes 5,14.82,2.0,classics,in stock
books.toscrape,the gunning of america business and the making of american gun culture,16.81,4.0,nonfiction,in stock
books.toscrape,the geography of bliss one grumps search for the happiest places in the world,28.23,2.0,nonfiction,in stock
books.toscrape,the demonists demonist 1,52.11,2.0,fantasy,in stock
books.toscrape,the demon prince of momochi house vol 4 the demon prince of momochi house 4,27.88,2.0,sequential art,in stock
books.toscrape,the bone hunters lexy vaughan  steven macaulay 2,59.71,3.0,thriller,in stock
books.toscrape,the beast black dagger brotherhood 14,46.08,5.0,fantasy,in stock
books.toscrape,some women,13.73,5.0,womens fiction,in stock
books.toscrape,shopaholic ties the knot shopaholic 3,48.39,5.0,womens fiction,in stock
books.toscrape,paper and fire the great library 2,49.45,5.0,fantasy,in stock
books.toscrape,outlander outlander 1,19.67,5.0,default,in stock
books.toscrape,orchestra of exiles the story of bronislaw huberman the israel philharmonic and the one thousand jews he saved from nazi horrors,12.36,3.0,music,in stock
books.toscrape,no one here gets out alive,20.02,5.0,music,in stock
books.toscrape,night shift night shift 120,12.75,4.0,horror,in stock
books.toscrape,needful things,47.51,4.0,horror,in stock
books.toscrape,mockingjay the hunger games 3,20.44,4.0,default,in stock
books.toscrape,misery,34.79,2.0,horror,in stock
books.toscrape,little women little women 1,28.07,4.0,classics,in stock
books.toscrape,it,25.01,3.0,horror,in stock
books.toscrape,harry potter and the sorcerers stone harry potter 1,13.9,3.0,default,in stock
books.toscrape,harry potter and the prisoner of azkaban harry potter 3,24.17,4.0,young adult,in stock
books.toscrape,harry potter and the order of the phoenix harry potter 5,31.63,4.0,fantasy,in stock
books.toscrape,harry potter and the halfblood prince harry potter 6,48.75,5.0,fantasy,in stock
books.toscrape,harry potter and the chamber of secrets harry potter 2,14.74,1.0,fantasy,in stock
books.toscrape,gone with the wind,32.49,3.0,classics,in stock
books.toscrape,god is not great how religion poisons everything,27.8,1.0,nonfiction,in stock
books.toscrape,girl with a pearl earring,26.77,1.0,historical fiction,in stock
books.toscrape,fruits basket vol 4 fruits basket 4,50.44,4.0,sequential art,in stock
books.toscrape,far from true promise falls trilogy 2,34.93,2.0,thriller,in stock
books.toscrape,dark lover black dagger brotherhood 1,12.87,1.0,romance,in stock
books.toscrape,confessions of a shopaholic shopaholic 1,48.94,2.0,default,in stock
books.toscrape,changing the game play by play 2,13.38,3.0,romance,in stock
books.toscrape,candide,58.63,3.0,classics,in stock
books.toscrape,can you keep a secret,21.94,1.0,womens fiction,in stock
books.toscrape,atlas shrugged,26.58,5.0,fiction,in stock
books.toscrape,animal farm,57.22,3.0,classics,in stock
books.toscrape,a walk to remember,56.43,1.0,romance,in stock
books.toscrape,a new earth awakening to your lifes purpose,55.65,5.0,spirituality,in stock
books.toscrape,a history of god the 4000year quest of judaism christianity and islam,27.62,1.0,religion,in stock
books.toscrape,salems lot,49.56,4.0,horror,in stock
books.toscrape,zero history blue ant 3,34.77,1.0,default,in stock
books.toscrape,wuthering heights,17.73,3.0,classics,in stock
books.toscrape,world war z an oral history of the zombie war,21.8,1.0,default,in stock
books.toscrape,wild from lost to found on the pacific crest trail,46.02,3.0,default,in stock
books.toscrape,whered you go bernadette,18.13,1.0,default,in stock
books.toscrape,when you are engulfed in flames,30.89,5.0,humor,in stock
books.toscrape,we the people the modernday figures who have reshaped and affirmed the founding fathers vision of america,31.95,3.0,nonfiction,in stock
books.toscrape,we are all completely beside ourselves,24.04,1.0,contemporary,in stock
books.toscrape,walk the edge thunder road 2,32.36,3.0,young adult,in stock
books.toscrape,voyager outlander 3,21.07,5.0,historical fiction,in stock
books.toscrape,very good lives the fringe benefits of failure and the importance of imagination,50.66,3.0,nonfiction,in stock
books.toscrape,vegan vegetarian omnivore dinner for everyone at the table,13.66,2.0,food and drink,in stock
books.toscrape,unstuffed decluttering your home mind and soul,58.09,1.0,nonfiction,in stock
books.toscrape,under the banner of heaven a story of violent faith,30.0,1.0,nonfiction,in stock
books.toscrape,two boys kissing,32.74,2.0,young adult,in stock
books.toscrape,twilight twilight 1,41.93,2.0,default,in stock
books.toscrape,twenties girl,42.8,2.0,womens fiction,in stock
books.toscrape,trespassing across america one mans epic neverdonebefore and sort of illegal hike across the heartland,53.51,1.0,nonfiction,in stock
books.toscrape,threemartini lunch,23.21,3.0,fiction,in stock
books.toscrape,thinking fast and slow,21.14,1.0,psychology,in stock
books.toscrape,the wild robot,56.07,3.0,childrens,in stock
books.toscrape,the wicked  the divine vol 3 commercial suicide the wicked  the divine,14.41,3.0,sequential art,in stock
books.toscrape,the undomestic goddess,45.75,4.0,womens fiction,in stock
books.toscrape,the travelers,15.77,1.0,thriller,in stock
books.toscrape,the tipping point how little things can make a big difference,10.02,2.0,add a comment,in stock
books.toscrape,the thing about jellyfish,48.77,1.0,childrens,in stock
books.toscrape,the stand,57.86,2.0,horror,in stock
books.toscrape,the smitten kitchen cookbook,23.59,1.0,food and drink,in stock
books.toscrape,the silkworm cormoran strike 2,23.05,5.0,mystery,in stock
books.toscrape,the sandman vol 3 dream country the sandman volumes 3,55.55,5.0,sequential art,in stock
books.toscrape,the rose  the dagger the wrath and the dawn 2,58.64,4.0,fantasy,in stock
books.toscrape,the road to little dribbling adventures of an american in britain notes from a small island 2,23.21,1.0,travel,in stock
books.toscrape,the rise of theodore roosevelt theodore roosevelt 1,42.57,3.0,biography,in stock
books.toscrape,the restaurant at the end of the universe hitchhikers guide to the galaxy 2,10.92,1.0,science fiction,in stock
books.toscrape,the rest is noise listening to the twentieth century,34.77,1.0,add a comment,in stock
books.toscrape,the red tent,35.66,5.0,historical fiction,in stock
books.toscrape,the purpose driven life what on earth am i here for,37.19,3.0,add a comment,in stock
books.toscrape,the purest hook second circle tattoos 3,12.25,1.0,romance,in stock
books.toscrape,the picture of dorian gray,29.7,2.0,classics,in stock
books.toscrape,the paris wife,36.8,3.0,default,in stock
books.toscrape,the obsession,45.43,1.0,romance,in stock
books.toscrape,the nightingale,26.26,4.0,fiction,in stock
books.toscrape,the new guy and other senior year distractions,44.92,3.0,young adult,in stock
books.toscrape,the nanny diaries nanny 1,52.53,5.0,womens fiction,in stock
books.toscrape,the name of god is mercy,37.25,2.0,nonfiction,in stock
books.toscrape,the maze runner the maze runner 1,20.93,1.0,default,in stock
books.toscrape,the lovers dictionary,58.09,2.0,default,in stock
books.toscrape,the lonely ones,43.59,5.0,childrens,in stock
books.toscrape,the lean startup how todays entrepreneurs use continuous innovation to create radically successful businesses,33.92,3.0,business,in stock
books.toscrape,the last painting of sara de vos,55.55,2.0,historical fiction,in stock
books.toscrape,the land of 10000 madonnas,29.64,4.0,young adult,in stock
books.toscrape,the infinities,27.41,1.0,fiction,in stock
books.toscrape,the husbands secret,52.51,5.0,fiction,in stock
books.toscrape,the hitchhikers guide to the galaxy hitchhikers guide to the galaxy 1,47.8,3.0,add a comment,in stock
books.toscrape,the guns of august,14.54,2.0,history,in stock
books.toscrape,the guernsey literary and potato peel pie society,49.53,1.0,historical fiction,in stock
books.toscrape,the goldfinch,43.58,3.0,default,in stock
books.toscrape,the giver the giver quartet 1,12.3,1.0,default,in stock
books.toscrape,the girl with all the gifts,49.47,3.0,horror,in stock
books.toscrape,the girl who played with fire millennium trilogy 2,22.14,2.0,default,in stock
books.toscrape,the girl who kicked the hornets nest millennium trilogy 3,57.48,1.0,add a comment,in stock
books.toscrape,the exiled,43.45,3.0,mystery,in stock
books.toscrape,the end of faith religion terror and the future of reason,22.13,4.0,add a comment,in stock
